speed_hz[hz]	send_bytes[byte]	average_throughput[bps]	median_throughput[bps]	mode_throughput[bps]	max_throughput[bps]	min_throughput[bps]	fluctuation[bps]	error_rate	variance[bps^2]	standard deviation[bps]
995000	8	400288.4618785273	 405491.6253776435	407337.5660091047	429496.7296	170543.4917407878	29208.267721472715	0.0	574919328.844401	23977.475447686335
996000	8	392615.23239013896	 396507.3205317578	398863.97622585436	419430.4	189841.19943422914	26815.167609861062	0.0	488168113.76949525	22094.52678310842
997000	8	391727.6926427426	 394758.02352941176	397093.8698224852	448888.72240802675	235469.69824561404	57161.029765284155	0.0	344593166.29166144	18563.220795208505
998000	8	400994.1331249926	 405491.6253776435	406720.3878787879	426088.0253968254	231011.58003442342	25093.892271832796	0.0	420241367.93769777	20499.78946081393
999000	8	414068.4768644005	 417473.4930015552	421405.7394034537	442962.798679868	47704.89710325218	28894.321815467498	0.0	531128927.9000041	23046.23457096634
1000000	8	407507.680620313	 427444.99363057327	-1	498950.66171003715	82850.44938271605	91442.98108972417	0.0	4808769338.335875	69345.29067165178
1001000	8	397522.6301812848	 400649.9343283582	404270.265060241	424068.65086887835	173632.2483829237	26546.020687593555	0.0	356978942.526606	18893.886379636297
1002000	8	387012.09000925586	 391305.32944606413	395339.40500736376	414892.51313755795	33209.879500185576	27880.423128302093	0.0	504945456.65397704	22470.991447953005
1003000	8	404613.5660078076	 410451.76758409786	413613.95377503854	432263.21417069243	186284.1471200555	27649.648162884812	0.0	738893180.5694311	27182.589658997374
1004000	8	386988.99475207477	 401849.48502994014	-1	436480.4162601626	190514.87295954578	49491.421508087835	0.0	2034898251.443094	45109.84650210078
1005000	8	409478.65870434296	 414252.2469135802	416179.0015503876	452673.61888701515	168615.23618090453	43194.96018267219	0.0	641055041.0168223	25319.064773739618
1006000	8	412663.73718131246	 417473.4930015552	425412.7670364501	441505.6842105263	187585.92313067784	28841.94702921383	0.0	575815799.277861	23996.162178103834
1007000	8	452699.0784462247	 458864.02735042735	462819.7517241379	496183.83733826247	26499.057847976306	43484.75889203779	0.0	1160918428.2276947	34072.25305476136
1008000	8	389818.7203442064	 394758.02352941176	398863.97622585436	415534.76160990715	58266.86694161059	25716.04126570077	0.0	600638762.3337065	24507.932640957428
1009000	8	388358.95916385914	 391876.57810218976	400052.84053651267	434361.5792880259	78696.99677513925	46002.62012416677	0.0	512373765.0760872	22635.67461058069
1010000	8	395498.6754321845	 398272.18991097924	-1	426765.43084260734	184238.47357584076	31266.755410422862	0.0	386528443.0633828	19660.326626569124
1011000	8	389545.00172909925	 393600.3753665689	394178.3494860499	419430.4	61258.66179826563	29885.39827090077	0.0	739468215.4239124	27193.164865898056
1012000	8	391151.87840607617	 395339.40500736376	400052.84053651267	430875.5313001605	173744.63171521036	39723.65289408434	0.0	565934745.4399067	23789.383040337696
1013000	8	399802.1907836987	 406720.3878787879	-1	430875.5313001605	175907.9003931848	31073.340516461816	0.0	857842574.8378454	29288.949705270166
1014000	8	407965.461986629	 412977.6246153846	-1	460438.17495711835	216654.9281678773	52472.712970489345	0.0	594761516.8254958	24387.732916888683
1015000	8	401887.8165169085	 406105.0771558245	409825.12366412213	424739.64556962025	186284.1471200555	22851.82905271172	0.0	447603733.41322124	21156.647499384708
1016000	8	402245.2406988386	 405798.351266734	-1	435065.56888168555	244032.23272727273	32820.32818284695	0.0	408436076.649723	20209.801499513127
1017000	8	397303.4959117918	 403662.3398496241	403662.3398496241	422068.3270440252	167145.36488169365	24764.831132233376	0.0	616926377.9186499	24838.002695841908
1018000	8	410085.7506291416	 415534.76160990715	416179.0015503876	446648.0133111481	27837.33858757648	36562.26268200652	0.0	748290353.2239226	27354.896329979438
1019000	8	396199.5835623606	 400052.84053651267	401248.81315396115	428810.6325878594	189975.55272469923	32611.049025498796	0.0	579882694.6948156	24080.753615591344
1020000	8	382531.2865842937	 387352.75036075036	391305.32944606413	432960.4129032258	185127.90068965516	50429.1263189321	0.0	472467275.81709754	21736.312378531406
1021000	8	386564.4269124914	 392449.49707602337	397682.157037037	410451.76758409786	44107.04173512981	23887.34067160648	0.0	736875304.512639	27145.447215189495
1022000	8	387052.6789310678	 391876.57810218976	394758.02352941176	415534.76160990715	161513.51143200963	28482.08267883933	0.0	691944201.9866564	26304.832293452404
1023000	8	389469.5218494909	 393600.3753665689	-1	439337.89852700493	171086.9700446144	49868.376677514054	0.0	405517800.1461759	20137.472536199173
1024000	8	406344.57447826274	 410451.76758409786	411710.8220858896	442233.04118616146	166008.32158317874	35888.46670789871	0.0	487284181.1770116	22074.514290851603
1025000	8	409244.41637306876	 411395.57643345016	414252.2469135802	432960.4129032258	229432.01367521368	23715.99653015705	0.0	191530831.85480648	13839.466458458812
1026000	8	392488.6784228233	 396507.3205317578	396507.3205317578	428126.7240829346	182733.46221919672	35638.0456601113	0.0	442899448.92452997	21045.176381406975
1027000	8	396153.0049186078	 402451.9580209895	407337.5660091047	435771.8441558442	175907.9003931848	39618.83923723636	0.0	749154266.4779608	27370.682608914976
1028000	8	384358.56621678505	 389036.8927536232	395339.40500736376	410451.76758409786	65091.041707080505	26093.20136731281	0.0	526002016.26451206	22934.733838972537
1029000	8	388877.4801516567	 399457.5238095238	400052.84053651267	459649.7534246575	134016.70294558164	70772.27327300078	0.0	1689965897.4846292	41109.194804625266
1030000	8	367897.2244567325	 371280.02213001385	372309.9251040222	393600.3753665689	32171.075743048896	25703.150909836404	0.0	372393470.02536476	19297.499061416347
1031000	8	392470.62071948353	 398272.18991097924	-1	417473.4930015552	191466.08844507847	25002.87228207168	0.0	748776468.5204751	27363.780230817436
1032000	8	395170.64083452564	 398863.97622585436	403662.3398496241	428810.6325878594	219668.94926350247	33639.99175333377	0.0	437291096.1487887	20911.506309895245
1033000	8	401021.28314249264	 404880.02413273003	406105.0771558245	445906.073089701	154896.39699942296	44884.789947208366	0.0	523539159.66249293	22880.978118570303
1034000	8	392091.5061702943	 397682.157037037	398272.18991097924	425412.7670364501	38402.783404864094	33321.26086615579	0.0	642704362.1952869	25351.614587542288
1035000	8	388705.0786710942	 393600.3753665689	398272.18991097924	446648.0133111481	201075.2479400749	57942.93464005389	0.0	509436986.1169258	22570.710802208374
1036000	8	386203.4012999158	 391305.32944606413	395339.40500736376	418776.0624024961	54962.21457821458	32572.661102580314	0.0	617500254.0923728	24849.552392193564
1037000	8	405515.5588160953	 411080.33078101074	414252.2469135802	432263.21417069243	190379.7560283688	26747.65535459714	0.0	604557827.1204824	24587.75766759715
1038000	8	384760.3166990727	 389319.21270482324	394178.3494860499	411710.8220858896	193397.30259365993	26950.50538681686	0.0	467964362.0896978	21632.483955609394
1039000	8	379472.4748994516	 390167.81395348837	396507.3205317578	416179.0015503876	145021.8562938952	36706.52665093599	0.0	1568591385.1081173	39605.44640713089
1040000	8	405662.46611970046	 410451.76758409786	413613.95377503854	430185.0256410256	170111.1888466413	24522.559521325165	0.0	679122784.6317102	26059.984355937555
1041000	8	394400.6741325128	 398863.97622585436	403662.3398496241	420086.7856025039	205855.4110429448	25686.111469991098	0.0	477527155.84950316	21852.394739467414
1042000	8	396573.5037218095	 400649.9343283582	-1	450395.06040268455	186932.7688022284	53821.556680875074	0.0	576583708.7369918	24012.1575194107
1043000	8	395571.19757810317	 400649.9343283582	403662.3398496241	422733.00157480314	181620.74154262518	27161.80399669998	0.0	579075591.641846	24063.98952048155
1044000	8	386850.26560826675	 389036.8927536232	385129.77905308467	426088.0253968254	191057.26405693952	39237.759788558644	0.0	468316116.9925375	21640.612675997356
1045000	8	382561.76330831216	 386794.60518731986	-1	421405.7394034537	26148.008571985192	38843.97609514155	0.0	899958966.7557111	29999.316104799975
1046000	8	387607.45295867306	 392449.49707602337	391876.57810218976	411080.33078101074	112175.28458002508	23472.877822337672	0.0	580128403.8352929	24085.854849585325
1047000	8	389185.9035699838	 393600.3753665689	-1	411710.8220858896	190379.7560283688	22524.918515905796	0.0	509371286.3695851	22569.255334848447
1048000	8	392155.56409334124	 397093.8698224852	394178.3494860499	425412.7670364501	9270.460560850946	33257.20294310886	0.0	876871626.1962607	29612.018272928657
