speed_hz[hz]	send_bytes[byte]	average_2Delay[ms]	median_2Delay[ms]	mode_2Delay[ms]	max_2Delay[ms]	min_2Delay[ms]	fluctuation[ms]	error_rate	variance[ms^2]	standard deviation[ms]
1802000	10000	1.1915427207946778	 1.1134147644042969	1.0979175567626953	5.757331848144531	1.0645389556884766	4.565789127349854	0.0	0.04710154604380477	0.21702890600978658
1803000	10000	1.2080107927322388	 1.1093616485595703	1.0941028594970703	6.455898284912109	1.0650157928466797	5.247887492179871	0.0	0.07081310357305881	0.26610731589540865
1804000	10000	1.1551648139953614	 1.1072158813476562	-1	5.496501922607422	1.0731220245361328	4.341337108612061	0.0	0.024196788977305917	0.15555317090083995
1805000	10000	1.1356024265289306	 1.093149185180664	1.092672348022461	5.315542221069336	1.0631084442138672	4.179939794540405	0.0	0.02834001473847593	0.16834492786679356
1806000	10000	1.228913378715515	 1.123666763305664	1.1091232299804688	5.371809005737305	1.0631084442138672	4.142895627021789	0.0	0.06137356833405136	0.2477368933648183
1807000	10000	1.1763640642166138	 1.1138916015625	1.100778579711914	3.3960342407226562	1.0683536529541016	2.2196701765060425	0.0	0.02782889183025361	0.16681993834746975
1808000	10000	1.104997181892395	 1.0902881622314453	1.0874271392822266	2.504587173461914	1.0631084442138672	1.3995899915695191	0.0	0.0026782323928495086	0.05175164145077438
1809000	10000	1.1125980377197267	 1.0941028594970703	1.092672348022461	11.161565780639648	1.0657310485839844	10.048967742919922	0.0	0.01256344074048684	0.1120867554195715
1810000	10000	1.094846534729004	 1.0925531387329102	1.0912418365478516	1.5099048614501953	1.0676383972167969	0.41505832672119136	0.0	0.0002644329806207679	0.016261395408167404
1811000	10000	1.1208552122116089	 1.0950565338134766	1.0936260223388672	2.887248992919922	1.0673999786376953	1.766393780708313	0.0	0.003936065220599971	0.06273806835247617
1812000	10000	1.101332998275757	 1.0983943939208984	1.0972023010253906	1.6984939575195312	1.0707378387451172	0.5971609592437743	0.0	0.0003462715491673407	0.01860837309297459
1813000	10000	1.1982064962387085	 1.1131763458251953	1.1034011840820312	3.7207603454589844	1.062154769897461	2.5225538492202757	0.0	0.04679911163240774	0.21633102327777157
1814000	10000	1.096889591217041	 1.0938644409179688	1.0900497436523438	1.5282630920410156	1.069784164428711	0.4313735008239745	0.0	0.0003656400909585501	0.019121717782630044
1815000	10000	1.146266508102417	 1.1014938354492188	1.0821819305419922	3.6809444427490234	1.069784164428711	2.5346779346466066	0.0	0.017741367695632563	0.13319672554395834
1816000	10000	1.1142476797103882	 1.0917186737060547	1.0781288146972656	2.318143844604492	1.0590553283691406	1.203896164894104	0.0	0.004246214482336086	0.06516298398888809
1817000	10000	1.1942893743515015	 1.1124610900878906	1.1012554168701172	3.532886505126953	1.0654926300048828	2.338597130775452	0.0	0.03744774690282554	0.1935142033619898
1818000	10000	1.1996327638626099	 1.112222671508789	1.0995864868164062	6.089448928833008	1.0673999786376953	4.889816164970398	0.0	0.043526172720461886	0.20862927100592066
1819000	10000	1.1964227199554442	 1.1148452758789062	1.104116439819336	3.6559104919433594	1.0673999786376953	2.459487771987915	0.0	0.039887896457892105	0.1997195445065207
1820000	10000	1.0983078241348267	 1.0945796966552734	1.0938644409179688	2.0034313201904297	1.0683536529541016	0.9051234960556029	0.0	0.0004896627648571438	0.022128324944675405
1821000	10000	1.0980636358261109	 1.0950565338134766	-1	1.522064208984375	1.0695457458496094	0.4240005731582641	0.0	0.0003382329111167337	0.018391109567308158
1822000	10000	1.148114514350891	 1.1048316955566406	1.0902881622314453	4.442453384399414	1.0683536529541016	3.2943388700485228	0.0	0.020303762613270347	0.1424912720599769
1823000	10000	1.1328743934631347	 1.1019706726074219	1.0979175567626953	2.7463436126708984	1.0704994201660156	1.6134692192077638	0.0	0.010086728098931417	0.10043270432947336
