speed_hz[hz]	send_bytes[byte]	average_2Delay[ms]	median_2Delay[ms]	mode_2Delay[ms]	max_2Delay[ms]	min_2Delay[ms]	fluctuation[ms]	error_rate	variance[ms^2]	standard deviation[ms]
80000	10000	0.36896862983703616	 0.3669261932373047	0.36787986755371094	2.176046371459961	0.3509521484375	1.807077741622925	0.0	0.0009343627860084781	0.030567348364038353
81000	10000	0.3701826810836792	 0.3669261932373047	0.36644935607910156	2.1843910217285156	0.3559589385986328	1.8142083406448364	0.0	0.0012207454809816908	0.03493916829264387
82000	10000	0.3601918458938599	 0.3566741943359375	0.35643577575683594	2.017974853515625	0.3457069396972656	1.6577830076217652	0.0	0.0011509309975502903	0.03392537394856968
83000	10000	0.36142711639404296	 0.3581047058105469	0.3578662872314453	2.4755001068115234	0.34499168395996094	2.1140729904174806	0.0	0.0008346692653140057	0.028890643213919723
84000	10000	0.3602069139480591	 0.35643577575683594	0.35452842712402344	5.076885223388672	0.34046173095703125	4.716678309440613	0.0	0.0029061078021590005	0.053908327762591565
85000	10000	0.3580087900161743	 0.3552436828613281	0.35691261291503906	2.5327205657958984	0.3437995910644531	2.1747117757797243	0.0	0.0012791011530856628	0.035764523666416456
86000	10000	0.3495545625686646	 0.3466606140136719	0.34618377685546875	0.7505416870117188	0.3361701965332031	0.4009871244430542	0.0	0.00027564067456694366	0.016602429779009567
87000	10000	0.35419178009033203	 0.35119056701660156	0.35071372985839844	2.5260448455810547	0.34117698669433594	2.1718530654907227	0.0	0.0007640310659553506	0.02764111187986747
88000	10000	0.3501178503036499	 0.34689903259277344	0.34689903259277344	1.615285873413086	0.32782554626464844	1.265168023109436	0.0	0.00047631551748906977	0.021824653891621505
89000	10000	0.3473278760910034	 0.34236907958984375	0.3418922424316406	2.455472946166992	0.3314018249511719	2.108145070075989	0.0	0.0011372671325665348	0.033723391474858144
90000	10000	0.3390129327774048	 0.33545494079589844	0.3342628479003906	2.1789073944091797	0.3261566162109375	1.839894461631775	0.0	0.0012492779329198813	0.035345126013637033
91000	10000	0.34232311248779296	 0.339508056640625	0.33926963806152344	2.5787353515625	0.32830238342285156	2.236412239074707	0.0	0.0012271547136697338	0.03503076809991088
92000	10000	0.33968262672424315	 0.3371238708496094	0.335693359375	2.1309852600097656	0.32591819763183594	1.7913026332855224	0.0	0.0007019323381405231	0.026494005702055005
93000	10000	0.34515695571899413	 0.3421306610107422	0.3402233123779297	2.5892257690429688	0.3323554992675781	2.244068813323975	0.0	0.0012103570767158093	0.03479018650015848
94000	10000	0.3343894720077515	 0.3323554992675781	0.33211708068847656	0.5691051483154297	0.3178119659423828	0.2347156763076782	0.0	0.00020774806630413422	0.014413468226077102
95000	10000	0.3344623804092407	 0.33211708068847656	0.33211708068847656	1.322031021118164	0.31304359436035156	0.9875686407089234	0.0	0.0002977675250343736	0.01725594173131022
96000	10000	0.3333818674087524	 0.3314018249511719	0.3314018249511719	0.9987354278564453	0.3197193145751953	0.6653535604476929	0.0	0.00019145781698114207	0.013836828284731371
97000	10000	0.3304340600967407	 0.3275871276855469	0.32711029052734375	2.555370330810547	0.3147125244140625	2.224936270713806	0.0	0.000736391121290012	0.02713652743609639
98000	10000	0.3263028621673584	 0.32401084899902344	0.3235340118408203	0.5762577056884766	0.3132820129394531	0.2499548435211182	0.0	0.00018965930283002308	0.013771684821764659
99000	10000	0.3255718231201172	 0.3218650817871094	0.3223419189453125	7.119894027709961	0.3075599670410156	6.794322204589844	0.0	0.0055769513194354695	0.07467898847356912
100000	10000	0.4275213241577148	 0.4191398620605469	0.4189014434814453	4.980325698852539	0.38623809814453125	4.552804374694825	0.0	0.004328213012777271	0.06578915573844424
101000	10000	0.3252546787261963	 0.32210350036621094	0.3230571746826172	2.4137496948242188	0.3020763397216797	2.0884950160980225	0.0	0.0007334062792665463	0.027081474835513413
102000	10000	0.3259803056716919	 0.324249267578125	0.3237724304199219	2.5894641876220703	0.31280517578125	2.2634838819503784	0.0	0.0006376569922252884	0.02525187106384967
103000	10000	0.3175750494003296	 0.3154277801513672	0.3159046173095703	0.5486011505126953	0.30422210693359375	0.2310261011123657	0.0	0.00022006006817662182	0.014834421733812943
104000	10000	0.3119350433349609	 0.3085136413574219	0.3077983856201172	2.4080276489257812	0.29969215393066406	2.0960926055908202	0.0	0.0012685881426841657	0.035617245018167334
105000	10000	0.31362500190734866	 0.3108978271484375	0.3097057342529297	2.0880699157714844	0.30112266540527344	1.7744449138641358	0.0	0.0008487303961169347	0.02913297781066904
