speed_hz[hz]	send_bytes[byte]	average_2Delay[ms]	median_2Delay[ms]	mode_2Delay[ms]	max_2Delay[ms]	min_2Delay[ms]	fluctuation[ms]	error_rate	variance[ms^2]	standard deviation[ms]
71000	10000	4.374109745025635	 4.355669021606445	-1	11.76142692565918	4.022836685180664	7.387317180633545	0.4944	0.19281779788593667	0.43911023432156154
72000	10000	4.38132541179657	 4.359245300292969	4.359722137451172	11.757850646972656	3.9644241333007812	7.376525235176087	0.4972	0.17641148168340295	0.42001366844830534
73000	10000	4.394552707672119	 4.360675811767578	4.242897033691406	11.11459732055664	3.9720535278320312	6.7200446128845215	0.0	0.20355361075985456	0.4511691598057812
74000	10000	4.360179424285889	 4.356622695922852	4.364967346191406	10.729789733886719	3.954648971557617	6.36961030960083	0.0	0.18061020964955787	0.42498259923149545
75000	10000	4.34897096157074	 4.350185394287109	4.35328483581543	10.892868041992188	3.947734832763672	6.543897080421448	0.0	0.15104459675514537	0.3886445635219221
76000	10000	4.372585749626159	 4.362821578979492	4.363775253295898	10.031938552856445	3.9670467376708984	5.659352803230286	0.0	0.05196572851530107	0.2279599274330931
77000	10000	4.365194344520569	 4.357576370239258	4.360675811767578	10.503292083740234	3.930807113647461	6.138097739219665	0.0	0.1502979223804226	0.3876827599731804
78000	10000	4.3412412881851195	 4.357099533081055	4.361152648925781	10.512590408325195	3.8328170776367188	6.171349120140076	0.8757	0.09726364593208872	0.3118712008699885
79000	10000	4.405913019180298	 4.352569580078125	4.237174987792969	10.491371154785156	3.7124156951904297	6.085458135604858	0.8768	0.13838125453674138	0.37199630984290877
80000	10000	4.4500250816345215	 4.368305206298828	4.239320755004883	7.939815521240234	3.724813461303711	3.489790439605713	0.8742	0.1257340673780618	0.35458999898200994
81000	10000	4.404656147956848	 4.348993301391602	-1	10.629892349243164	3.726482391357422	6.225236201286316	0.8745	0.13117807899927755	0.3621851446419049
82000	10000	4.35403196811676	 4.342198371887207	4.236459732055664	10.309457778930664	3.7186145782470703	5.955425810813904	0.8759	0.1317414165682925	0.3629620043038837
83000	10000	4.318131303787231	 4.361152648925781	4.36854362487793	9.06229019165039	3.8268566131591797	4.7441588878631595	0.8748	0.014205414932509939	0.11918647126461097
84000	10000	4.248873949050903	 4.241466522216797	4.238605499267578	10.226964950561523	3.7298202514648438	5.97809100151062	0.7502	0.02421360944930484	0.15560722813964922
85000	10000	4.302971696853637	 4.343628883361816	4.36711311340332	9.834051132202148	3.7145614624023438	5.531079435348511	0.7478	0.016844994853615843	0.129788269322061
86000	10000	4.338300323486328	 4.35638427734375	4.361867904663086	10.799407958984375	3.700733184814453	6.461107635498047	0.7461	0.13636527091761314	0.3692766861279129
87000	10000	4.324757695198059	 4.2743682861328125	4.235267639160156	12.399911880493164	3.6771297454833984	8.075154185295105	0.7499	0.16783150774971034	0.4096724395779027
88000	10000	4.330190134048462	 4.35638427734375	4.368066787719727	10.51640510559082	3.709077835083008	6.186214971542358	0.7529	0.1275927695756741	0.3572013011953821
89000	10000	4.305367088317871	 4.242420196533203	4.236459732055664	10.274887084960938	3.622770309448242	5.969519996643067	0.7541	0.12675473883868107	0.3560263176208763
