speed_hz[hz]	send_bytes[byte]	average_2Delay[ms]	median_2Delay[ms]	mode_2Delay[ms]	max_2Delay[ms]	min_2Delay[ms]	fluctuation[ms]	error_rate	variance[ms^2]	standard deviation[ms]
70000	10000	1.3086398601531983	 1.30462646484375	1.3022422790527344	4.220008850097656	1.1649131774902344	2.911368989944458	0.5048	0.004150675240705369	0.06442573430474323
71000	10000	1.2703641891479491	 1.2891292572021484	1.287698745727539	1.5189647674560547	1.1494159698486328	0.24860057830810556	0.4958	0.0030629779075206894	0.055344176816722906
72000	10000	1.2816937923431397	 1.2781620025634766	1.2781620025634766	3.915071487426758	1.1370182037353516	2.633377695083618	0.4888	0.0018928030260917698	0.0435063561573682
73000	10000	1.2706564664840698	 1.2711286544799805	-1	4.051446914672852	1.1217594146728516	2.7807904481887817	0.5141	0.0015239615106423798	0.039037949621392516
74000	10000	1.2260166645050048	 1.2598037719726562	1.1239051818847656	2.521514892578125	1.1200904846191406	1.2954982280731202	0.0	0.004564781105525525	0.0675631638211646
75000	10000	1.238919162750244	 1.2464523315429688	1.2459754943847656	1.4162063598632812	1.108407974243164	0.1772871971130372	0.0	0.001800291562803977	0.04242984283265703
76000	10000	1.2387386322021485	 1.2323856353759766	-1	2.1932125091552734	1.2273788452148438	0.9544738769531249	0.0	0.0007012575546832523	0.026481267996137425
77000	10000	1.192770528793335	 1.2247562408447266	1.2254714965820312	1.4047622680664062	1.0836124420166016	0.21199173927307124	0.0	0.00379745828804289	0.06162352057488188
78000	10000	1.2036998271942139	 1.21307373046875	1.211404800415039	4.031896591186523	1.0714530944824219	2.8281967639923096	0.0	0.005786748733441982	0.07607068248308269
79000	10000	1.1822829484939574	 1.2035369873046875	1.2044906616210938	1.4083385467529297	1.0623931884765625	0.22605559825897226	0.0	0.003339838816213501	0.057791338591639325
81000	10000	1.1686788082122803	 1.1780261993408203	1.1768341064453125	3.9169788360595703	1.039266586303711	2.74830002784729	0.0	0.0053029748441053935	0.07282152733982852
